data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8777086,48,BHR10034,10034,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; LuaLua TV",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777087,48,BHR10035,10035,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777088,48,BHR10036,10036,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Diraz",26.2181,50.4706,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777089,48,BHR10037,10037,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Barbar,26.2294,50.4806,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777090,48,BHR10038,10038,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition; LuaLua TV",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777091,48,BHR10039,10039,"12 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"14 February Revolution Youth Coalition; LuaLua TV",Other-International,"Around 12 July 2021, protesters, including February 14 Youth Coalition, marched in in the 'resilience triangle' towns of Al Daih, Jidd Hafs, and Sanabis, as well as in Sitrah (Capital); and in Al Diraz, Barbar, Karranah, and Demistan (Northern) demanding unconditional freedom for prisoners of conscience in Jaw prison. [size=no report]",0,1642167841,BHR
8777109,48,BHR10025,10025,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Daih",26.2167,50.5333,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1642167841,BHR
8777110,48,BHR10026,10026,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Jidd Hafs",26.2191,50.5366,1,"14 February Revolution Youth Coalition; LuaLua TV",Other-International,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1642167841,BHR
8777111,48,BHR10027,10027,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1642167841,BHR
8777112,48,BHR10028,10028,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; LuaLua TV",Other-International,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1642167841,BHR
8777115,48,BHR10031,10031,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Maqabah,26.2108,50.4875,1,"LuaLua TV; 14 February Revolution Youth Coalition",Other-International,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1642167841,BHR
8819718,48,BHR10029,10029,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Diraz",26.2181,50.4706,1,"LuaLua TV; 14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1644271364,BHR
8819719,48,BHR10030,10030,"09 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"Bahrain Alyoum; LuaLua TV; 14 February Revolution Youth Coalition",Other-National,"Around 9 July 2021 (week of), protesters, including February 14 Youth Coalition, and organized demonstrations in Al Daih, Jidd Hafs, Karbabad, and Sanabis (Capital); and in Al Diraz, Karranah, and Maqabah (Northern) demanding the release of Al Jaw prisoners of conscience. [size= no report]",0,1644271364,BHR
8750047,48,BHR10024,10024,"08 July 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,"LuaLua TV",National,"Around 8 July 2021 (week of), families of Jaw prisoners of conscience marched in Sitrah (Capital) demanding the release of the prisoners. [size=no report]",0,1641867732,BHR
8819717,48,BHR10023,10023,"07 July 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"Bahrain Alyoum; LuaLua TV",National,"On 7 July 2021, families of Jaw prisoners of conscience marched in Demistan (Northern) demanding the release of the prisoners. [size=no report]",0,1644271364,BHR
8368103,48,BHR10018,10018,"01 July 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Daih",26.2167,50.5333,1,"Al Jazeera",Regional,"On 1 July 2021, protesters organized a demonstration in support for Osamah Tamimi, an independent politician who was arrested while hospitalized a day prior, in 'the resilience triangle towns' of Al Daih, Sanabis, and Jidd Hafs (Capital), and in Al Hamalah town (Northern). The protesters demanded the release of all political prisoners. [size=no report]",0,1625515029,BHR
8368105,48,BHR10020,10020,"01 July 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Al Jazeera",Regional,"On 1 July 2021, protesters organized a demonstration in support for Osamah Tamimi, an independent politician who was arrested while hospitalized a day prior, in 'the resilience triangle towns' of Al Daih, Sanabis, and Jidd Hafs (Capital), and in Al Hamalah town (Northern). The protesters demanded the release of all political prisoners. [size=no report]",0,1625515029,BHR
8368106,48,BHR10021,10021,"01 July 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Hamalah",26.1433,50.4594,1,"Al Jazeera",Regional,"On 1 July 2021, protesters organized a demonstration in support for Osamah Tamimi, an independent politician who was arrested while hospitalized a day prior, in 'the resilience triangle towns' of Al Daih, Sanabis, and Jidd Hafs (Capital), and in Al Hamalah town (Northern). The protesters demanded the release of all political prisoners. [size=no report]",0,1625515029,BHR
8464921,48,BHR10019,10019,"01 July 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Jidd Hafs",26.2191,50.5366,1,"Al Jazeera",Regional,"On 1 July 2021, protesters organized a demonstration in support for Osamah Tamimi, an independent politician who was arrested while hospitalized a day prior, in 'the resilience triangle towns' of Al Daih, Sanabis, and Jidd Hafs (Capital), and in Al Hamalah town (Northern). The protesters demanded the release of all political prisoners. [size=no report]",0,1630985295,BHR
8787273,48,BHR10022,10022,"30 June 2021",2021,1,"Violence against civilians",Attack,"Police Forces of Bahrain (1999-)",,1,"Civilians (Bahrain)","Independent Politicians (Bahrain); Former Government of Bahrain (1999-)",7,17,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"AhlulBayt News Agency; LuaLua TV; Twitter; ADHRB; Al Jazeera","New media-National","On 30 June 2021, Bahraini police forces tried to assassinate ex-MP Osamah Tamimi as they were arresting him and taking him to Al Hoora prison in Manama city (Capital). According to a voice note released by the ex-MP's daughter the authorities injected him with a lethal substance and he was subsequently hospitalized.",0,1642453008,BHR
8384502,48,BHR10014,10014,"27 June 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Barbar,26.2294,50.4806,1,"SALAM DHR; 14 February Revolution Youth Coalition; Al Wefaq National Islamic Society","Other-New media","Around 27 June 2021 (as reported), protesters, including February 14 Youth Coalition, demonstrated in Dair (Muharraq), Barbar (Northern), Karranah (Northern), and Karzakkan (Northern) in solidarity with prisoners of conscience in Jaw prison who are suffering from medical neglect. In Barbar, protesters blocked the main street. [size=no report]",0,1626717803,BHR
8384503,48,BHR10015,10015,"27 June 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"SALAM DHR; 14 February Revolution Youth Coalition; Al Wefaq National Islamic Society","Other-New media","Around 27 June 2021 (as reported), protesters, including February 14 Youth Coalition, demonstrated in Dair (Muharraq), Barbar (Northern), Karranah (Northern), and Karzakkan (Northern) in solidarity with prisoners of conscience in Jaw prison who are suffering from medical neglect. In Barbar, protesters blocked the main street. [size=no report]",0,1626717803,BHR
8384504,48,BHR10016,10016,"27 June 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Karzakkan,26.1156,50.4819,1,"SALAM DHR; 14 February Revolution Youth Coalition; Al Wefaq National Islamic Society","Other-New media","Around 27 June 2021 (as reported), protesters, including February 14 Youth Coalition, demonstrated in Dair (Muharraq), Barbar (Northern), Karranah (Northern), and Karzakkan (Northern) in solidarity with prisoners of conscience in Jaw prison who are suffering from medical neglect. In Barbar, protesters blocked the main street. [size=no report]",0,1626717803,BHR
8464317,48,BHR10013,10013,"27 June 2021",2021,2,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Muharraq,,,"Al Dair",26.2842,50.6236,1,"14 February Revolution Youth Coalition; Al Wefaq National Islamic Society; SALAM DHR","Other-New media","Around 27 June 2021 (as reported), protesters, including February 14 Youth Coalition, demonstrated in Dair (Muharraq), Barbar (Northern), Karranah (Northern), and Karzakkan (Northern) in solidarity with prisoners of conscience in Jaw prison who are suffering from medical neglect. In Barbar, protesters blocked the main street. [size=no report]",0,1630985293,BHR
8820814,48,BHR10012,10012,"21 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","Prisoners (Bahrain)",6,,,0,60,"Middle East",Bahrain,Southern,,,"Jaw Prison",25.9916,50.6165,1,"Bahrain Alyoum",National,"On 21 June 2021, prisoners protested in the visiting hall of Jaw Prison (Southern) demanding information about sick prisoners of conscience after hearing rumors on their deteriorating health. [size=no report]",0,1644271367,BHR
8356478,48,BHR10010,10010,"19 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,"14 February Revolution Youth Coalition",Other,"On 19 June 2021, protesters, including February 14 Youth Coalition, held a demonstration in Sitrah (Capital) and Dair (Muharraq) to demand the freedom of activists detained in Jaw prison. [size=no report]",0,1624920080,BHR
8464807,48,BHR10011,10011,"19 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Muharraq,,,"Al Dair",26.2842,50.6236,1,"14 February Revolution Youth Coalition",Other,"On 19 June 2021, protesters, including February 14 Youth Coalition, held a demonstration in Sitrah (Capital) and Dair (Muharraq) to demand the freedom of activists detained in Jaw prison. [size=no report]",0,1630985295,BHR
8819716,48,BHR10009,10009,"12 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Daih",26.2167,50.5333,1,"Bahrain Mirror; Bahrain Alyoum; SALAM DHR; Al Wefaq National Islamic Society; 14 February Revolution Youth Coalition; LuaLua TV","Other-New media","On 12 June 2021, hundreds of protesters, including February 14 Youth Coalition, marched in Abu Ambarah cemetery in Al Daih (Capital) after the burial of a prisoner who died on June 9 after contracting coronavirus in Jaw Prison. The protesters held the authorities accountable for allowing the spread of the virus among the prisoners and treating the issue with neglect. Police forces deployed around the cemetery and later questioned 184 people on their participation in the funeral, while some activists were arrested for participating in 'an illegal march that violates lockdown protocol'. In the evening, demonstrators organized a candlelight vigil. [size=hundreds]",0,1644271364,BHR
8069955,48,BHR10005,10005,"11 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition; Women (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Daih",26.2167,50.5333,1,"14 February Revolution Youth Coalition",Other,"On 11 June 2021, women held a march, in collaboration with February 14 Youth Coalition, in Al Daih and Al Maamir (Capital) to denounce the actions of the authorities in Al Jaw prison. [size=no report]",0,1623706703,BHR
